0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,cue,activity
22.754,19.497,19.773,23.308,40.23,25.961,33.965,19.966,19.768,17.328,17.376,17.864,25.616,19.713,23.347,13.0,17.589,15.269,15.064,19.791,18.342,13.408,16.033,13.813,18.052,18.693,17.945,19.268,19.152,17.268,17.902,17.457,19.319,19.873,18.922,20.428,18.603,18.735,18.211,19.109,26.999,27.233,27.192,28.916,26.788,26.981,26.361,28.099,28.571,28.751,28.352,29.613,27.749,28.626,27.237,29.066,25.682,19.251,16.164,18.217,19.15,27.321,28.496,35.161,24.839,19.938,16.376,15.954,23.13,24.539,1,4
32.436,30.197,30.417,23.754,45.695,31.02,41.835,24.208,25.347,22.621,23.245,21.884,30.336,23.426,31.083,14.827,18.706,16.316,16.655,21.949,22.361,16.791,21.392,17.031,18.682,18.105,17.399,19.411,18.715,16.539,17.992,19.031,21.141,20.909,20.489,20.955,19.745,19.909,19.494,21.638,26.517,26.736,26.532,28.012,26.135,26.706,25.861,27.55,27.717,28.064,27.811,29.011,27.616,28.038,26.826,29.24,32.445,24.096,18.9,18.234,20.535,26.756,28.04,42.171,30.347,23.59,19.618,18.815,22.778,23.681,1,4
29.271,29.303,28.371,24.225,51.775,32.984,41.899,27.237,22.562,18.14,20.516,25.426,33.933,22.723,30.646,16.901,16.102,15.518,15.427,25.648,27.658,19.63,24.586,16.986,19.494,19.623,18.658,23.024,23.252,18.967,22.75,18.858,20.374,19.93,19.668,21.674,22.328,18.851,21.239,19.901,25.845,25.683,25.164,26.844,24.791,24.813,24.856,26.181,28.905,28.832,28.616,29.794,29.137,28.62,28.116,29.61,33.133,23.856,20.194,20.578,20.496,25.522,28.954,44.34,32.057,26.871,23.107,21.508,25.747,26.784,0,4
31.407,30.538,33.783,30.254,58.591,39.636,47.233,33.15,24.424,23.37,23.98,21.755,41.595,28.396,35.706,21.842,21.129,20.015,18.619,21.03,26.969,19.825,26.882,18.448,20.681,20.061,18.638,20.523,22.752,19.332,23.72,18.582,20.386,19.977,18.675,21.381,23.093,19.284,22.389,21.025,26.523,25.894,25.272,26.442,25.023,24.837,25.288,26.066,27.377,26.937,26.841,27.851,27.271,26.717,26.775,27.802,38.074,27.634,21.615,20.536,20.776,25.668,27.196,49.646,36.304,27.352,23.599,22.911,24.954,24.595,0,4
22.631,21.61,24.047,25.973,51.272,31.558,39.17,25.282,13.153,13.034,14.2,18.92,33.396,19.884,24.241,14.085,14.279,14.403,13.903,20.224,21.376,14.515,17.247,13.579,17.958,17.722,17.612,20.356,19.861,17.699,16.806,18.221,20.343,20.839,20.65,22.35,22.379,21.337,20.844,21.789,24.773,24.833,24.804,26.39,24.942,25.162,24.208,26.086,25.131,25.123,25.169,26.466,25.913,25.408,24.941,26.64,30.193,18.864,16.191,18.279,21.316,25.15,25.599,41.414,26.342,19.392,15.614,16.485,20.802,21.204,0,4
16.792,14.155,17.678,25.166,40.479,22.689,28.393,19.555,11.59,7.824,11.085,17.875,24.445,11.566,14.577,11.312,12.152,11.518,11.616,18.062,18.263,12.798,13.388,13.194,15.788,15.731,15.678,17.046,16.98,15.937,16.342,17.339,20.272,20.671,20.39,21.525,20.476,20.253,19.983,20.99,26.246,26.427,26.429,27.785,26.93,26.988,26.089,27.637,26.209,26.478,26.301,27.432,26.246,26.557,25.621,27.417,23.113,13.784,13.874,16.355,20.57,26.816,26.533,31.6,19.16,16.747,15.684,15.629,20.561,20.914,0,4
18.878,12.867,16.694,24.24,31.6,20.621,21.718,14.666,14.253,9.749,10.789,17.378,19.526,12.399,12.363,11.152,12.86,12.308,12.565,18.422,17.928,13.804,14.211,13.447,17.747,17.376,17.229,18.467,18.244,18.116,17.357,19.036,21.09,21.213,20.971,21.899,19.303,20.75,19.098,21.371,25.232,25.475,25.252,26.55,24.984,25.626,24.459,26.35,25.774,25.948,25.749,26.943,25.616,25.914,25.163,26.729,20.161,13.451,14.443,17.947,20.712,25.491,25.979,27.456,17.97,16.485,15.548,15.835,19.992,20.576,0,4
20.806,14.854,17.938,23.932,28.308,17.951,19.055,23.962,16.565,13.708,15.331,17.573,20.876,14.502,15.982,16.006,15.475,14.281,14.421,19.113,20.122,15.467,15.411,16.807,16.516,16.087,15.766,17.56,17.588,17.487,16.383,18.328,19.646,20.042,19.655,21.019,18.418,20.008,18.292,20.408,22.05,22.484,22.139,23.547,23.329,22.95,22.278,23.479,23.649,23.816,23.713,24.732,24.611,23.992,23.665,24.813,20.851,16.318,16.387,16.964,19.686,22.782,24.124,27.479,20.576,18.559,16.677,15.88,19.303,19.832,0,4
25.88,21.128,25.73,23.649,39.086,21.89,30.138,33.791,23.364,19.495,22.983,21.811,28.563,18.499,25.023,21.338,16.547,15.459,15.982,22.143,19.251,13.237,15.244,18.681,15.08,15.366,14.915,18.32,16.532,16.554,15.81,17.826,20.169,19.601,19.819,20.263,18.727,19.051,19.101,20.357,22.682,22.815,22.788,24.416,22.18,22.797,21.923,24.359,23.85,23.883,23.913,24.917,24.501,24.283,23.71,25.154,27.661,22.634,17.068,16.3,19.636,22.995,24.276,35.589,27.503,20.838,16.636,15.404,19.324,18.951,0,4
35.22,29.888,34.747,27.384,45.641,26.311,37.282,21.945,30.769,24.254,29.285,24.594,34.478,22.027,29.256,15.005,22.557,17.682,20.52,21.437,23.87,15.612,20.611,13.392,18.767,17.133,17.816,18.483,18.109,17.876,18.337,18.526,20.126,19.419,18.986,20.112,17.128,19.44,18.225,21.357,21.606,21.911,21.57,22.932,21.926,22.128,21.1,23.186,23.097,23.072,23.015,23.897,23.826,23.361,22.827,23.957,32.302,26.209,19.46,18.131,19.349,22.045,23.382,40.854,32.53,23.971,19.704,17.577,19.805,18.942,0,4
