0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,cue,activity
16.706,15.096,11.353,18.599,13.844,11.652,13.282,14.764,10.931,8.807,8.945,14.134,11.373,8.829,8.769,9.184,8.104,8.286,7.994,12.79,5.372,8.971,5.788,4.975,7.459,6.679,7.414,8.174,6.571,11.117,6.494,7.137,7.125,6.709,7.668,4.971,3.198,6.236,4.581,3.946,8.774,10.161,8.783,8.718,8.053,9.0,8.209,8.575,10.615,13.786,10.919,10.835,9.414,9.581,9.17,9.142,14.412,10.122,7.785,7.63,5.554,8.784,10.433,18.491,12.609,10.616,9.22,5.918,7.156,8.27,2,0
14.088,12.832,12.684,17.667,14.768,11.74,12.721,13.294,10.215,11.334,13.005,13.042,11.448,11.622,10.575,10.96,9.05,10.438,9.439,12.714,8.029,10.559,8.026,8.805,6.952,8.595,8.825,8.583,7.361,9.405,6.532,5.578,6.678,6.349,5.657,5.639,4.15,6.529,4.332,2.21,8.558,9.66,8.817,8.244,7.471,9.435,7.563,7.575,10.09,12.797,9.741,10.316,8.941,9.12,8.123,8.709,13.724,11.525,9.632,7.729,5.193,8.415,9.73,16.501,12.97,11.638,8.908,5.482,6.935,7.604,2,0
14.855,12.3,14.018,16.738,12.525,13.942,11.909,9.375,10.276,9.339,11.422,12.403,8.449,9.123,9.316,8.892,9.165,11.158,9.307,12.844,8.965,11.797,8.344,10.12,7.657,8.006,7.137,9.006,2.623,8.117,3.191,4.933,5.07,4.857,5.503,3.62,2.921,6.248,3.907,4.081,8.039,8.889,7.98,8.13,7.374,9.043,7.719,7.307,10.979,12.308,11.192,12.006,10.124,10.481,9.707,10.04,13.208,9.903,10.213,6.334,4.526,8.06,10.855,16.875,11.154,12.038,8.982,4.919,6.588,7.785,2,0
16.653,16.865,17.89,14.009,13.735,14.334,11.591,14.636,13.66,10.969,12.005,13.97,10.316,13.733,10.773,14.529,11.726,9.926,10.2,12.838,8.051,13.889,9.815,14.193,10.744,9.868,10.671,10.211,6.435,11.207,6.666,6.946,8.282,8.072,8.144,4.962,3.028,8.358,5.447,5.359,8.107,9.082,8.841,7.697,7.515,9.701,8.734,8.689,9.758,12.375,10.919,11.218,8.899,10.364,9.609,9.978,14.964,12.494,11.33,9.094,6.456,8.546,10.39,18.734,15.32,14.672,11.084,7.777,7.372,8.232,2,0
17.641,17.134,17.475,16.988,12.758,11.797,9.27,14.104,13.069,12.604,12.686,14.384,12.09,10.854,9.863,12.664,13.125,10.716,10.22,12.191,8.205,12.544,7.2,10.797,8.127,8.026,9.45,10.946,8.659,10.716,6.362,9.11,5.904,7.746,5.744,5.634,4.633,8.088,6.971,7.24,7.61,8.551,6.987,7.388,6.754,7.043,6.718,7.33,9.623,11.503,9.743,10.438,8.785,9.182,8.633,8.7,14.646,12.277,10.625,8.924,6.495,7.298,9.576,19.0,14.263,14.292,9.678,5.913,6.579,7.428,2,0
21.816,18.803,19.436,23.509,22.562,18.222,19.27,18.647,11.663,12.564,14.048,19.696,17.234,12.983,14.826,15.038,5.858,8.932,11.29,16.425,10.545,14.23,9.731,11.046,6.467,7.975,9.69,10.455,10.066,10.842,7.986,8.606,6.318,6.599,7.893,7.235,5.803,5.259,6.021,5.262,8.278,9.084,7.991,10.134,10.433,9.382,9.229,9.292,10.305,11.766,10.001,11.796,11.347,10.588,10.274,9.682,20.283,14.757,11.007,9.011,6.299,9.228,10.72,26.162,18.457,15.167,10.726,5.964,8.477,9.275,2,0
32.702,31.029,36.982,46.656,58.398,34.771,43.951,39.195,21.513,21.684,24.069,37.379,47.867,25.4,32.125,31.18,15.076,14.855,21.423,28.582,34.348,16.443,16.877,21.904,9.964,7.888,15.652,16.462,24.584,13.347,15.022,17.59,7.74,8.595,13.007,11.584,20.294,9.813,14.88,15.687,9.47,11.931,11.849,12.501,21.484,14.498,15.506,13.642,11.385,13.013,11.967,17.357,17.656,15.301,16.208,14.424,40.46,30.152,21.188,15.064,12.7,13.86,14.664,55.091,42.502,30.228,21.897,17.557,18.414,17.356,2,0
32.573,33.14,36.116,35.15,58.901,26.001,32.192,28.968,23.872,24.59,26.595,29.606,45.514,16.545,23.106,18.666,19.574,17.284,20.617,26.904,34.9,16.473,18.205,14.941,11.209,11.098,13.209,16.039,25.137,14.957,13.455,11.618,10.438,9.96,9.406,13.979,19.649,11.269,11.106,10.034,12.642,11.135,11.264,14.958,19.643,12.21,12.368,11.229,13.721,12.84,12.974,16.684,16.96,13.106,13.449,12.128,35.38,26.062,21.112,14.59,11.98,13.181,13.983,48.883,37.334,29.734,21.182,15.879,16.25,15.537,2,0
34.658,30.684,35.082,39.13,58.758,33.206,34.317,32.759,28.071,21.988,27.924,31.816,47.358,20.473,26.947,23.391,18.635,13.05,19.598,28.533,30.449,15.798,16.229,18.124,16.042,13.321,17.319,19.473,25.292,14.75,14.385,13.607,9.982,8.935,10.222,13.99,18.079,11.4,11.998,9.509,10.684,8.987,10.461,11.958,17.393,11.471,11.518,10.865,10.324,9.808,9.919,14.106,15.755,12.346,12.425,11.688,37.324,28.496,20.052,16.774,11.764,11.667,12.047,48.867,38.174,28.014,21.373,14.842,14.339,13.742,2,0
28.83,27.233,27.028,35.574,48.337,28.816,32.003,29.605,21.268,19.193,22.163,30.602,30.492,17.228,24.806,20.115,13.635,11.565,13.717,26.296,20.969,12.57,15.906,12.584,8.201,5.58,10.364,15.136,15.349,11.065,10.282,9.045,7.213,5.16,7.361,9.487,8.484,9.797,8.37,8.053,8.833,8.376,8.86,10.162,9.242,10.547,9.92,9.646,8.822,8.153,8.451,12.913,9.356,10.4,10.343,9.077,32.178,23.233,15.905,10.628,7.991,9.448,9.689,40.518,30.013,22.798,14.363,9.049,9.424,9.401,1,4
29.977,27.264,27.311,41.4,42.319,29.569,36.711,31.62,24.105,20.722,20.927,35.207,32.788,23.495,30.364,25.42,10.872,10.329,11.162,24.653,17.498,14.504,18.922,12.557,9.73,7.793,9.649,11.945,9.242,11.308,10.451,9.119,7.449,6.2,7.794,10.64,8.908,9.09,8.978,7.531,9.132,8.29,8.945,9.366,7.923,8.743,8.694,9.108,9.51,9.805,8.389,14.141,9.512,11.137,11.131,9.105,33.271,26.628,15.062,9.905,8.324,8.775,10.341,40.672,32.119,20.508,11.482,8.737,7.585,9.671,1,4
19.718,18.941,17.904,28.734,26.574,19.24,22.564,20.864,16.529,16.636,15.722,25.072,21.693,14.992,19.759,16.004,9.939,11.528,12.171,20.69,13.57,12.123,9.184,11.46,11.417,12.337,11.507,12.539,9.815,11.628,11.065,9.14,10.431,12.809,12.128,13.644,5.943,10.354,7.725,6.165,12.621,14.369,13.038,13.449,9.353,11.682,11.168,10.739,13.507,15.285,13.667,15.13,10.256,11.62,11.356,10.704,21.817,18.301,12.583,11.181,9.9,12.052,12.691,27.289,21.49,17.337,12.618,10.957,10.546,11.697,0,4
24.51,19.874,18.517,23.138,18.656,18.575,19.103,18.086,19.316,17.153,17.346,21.461,17.386,13.812,15.227,14.685,12.338,12.609,13.583,20.546,12.266,12.44,10.544,14.069,6.433,8.601,7.953,10.232,7.348,11.851,9.418,8.582,8.49,10.17,8.864,9.786,5.174,8.07,5.394,5.981,8.905,10.197,8.573,9.976,5.88,8.577,7.003,7.172,9.266,9.841,10.061,12.462,7.343,7.862,7.873,8.272,20.058,17.048,13.55,8.802,7.741,8.286,9.123,23.629,19.945,18.133,11.286,7.915,7.977,7.481,0,4
21.497,18.854,18.935,14.69,11.356,14.147,13.552,15.841,14.116,11.48,12.51,13.682,10.226,10.264,9.713,10.933,13.766,14.328,14.165,15.711,11.354,13.572,11.184,10.608,12.301,12.953,12.35,10.714,9.015,11.6,10.741,7.161,8.548,7.787,7.751,6.713,3.569,4.391,2.621,4.717,6.456,6.432,6.0,5.936,3.815,6.651,5.287,4.607,4.481,3.357,4.512,4.849,2.945,4.456,3.683,2.305,16.109,11.615,13.086,10.854,5.762,5.648,3.823,19.961,15.323,15.825,12.553,6.722,5.964,3.002,0,4
15.7,13.497,13.906,18.658,11.095,10.937,11.022,14.439,15.824,12.679,15.577,15.482,10.661,13.8,12.703,13.87,11.957,11.844,11.075,14.118,9.242,13.712,13.804,14.737,9.667,11.166,10.535,10.045,6.198,9.737,9.652,10.415,6.712,9.101,8.928,7.744,5.252,6.696,6.268,5.872,6.105,7.385,6.01,5.267,4.041,5.928,3.93,3.64,5.58,4.08,4.612,6.35,4.043,4.266,4.144,2.991,13.657,13.824,12.561,9.677,7.072,5.288,4.508,18.348,17.034,16.046,10.708,6.796,5.34,3.193,0,4
13.059,12.466,12.239,19.037,13.372,12.443,12.402,13.378,14.549,13.811,14.725,12.807,11.758,11.52,10.43,9.428,11.961,10.698,11.471,10.221,7.08,13.546,8.988,10.169,6.841,8.533,7.331,6.904,3.529,11.13,6.222,8.581,4.415,4.476,4.819,5.117,1.917,5.795,3.108,3.603,6.341,4.779,5.426,4.967,2.727,6.262,5.123,5.321,6.114,5.226,5.716,7.96,5.692,6.129,5.985,5.316,13.55,12.379,10.517,7.384,4.156,5.118,6.017,18.396,14.63,13.641,9.631,4.137,5.197,4.401,0,4
11.595,11.244,14.178,17.689,12.67,10.848,11.096,11.916,6.609,7.14,7.712,10.705,7.814,10.034,9.653,8.511,10.141,10.192,10.15,13.232,9.151,14.17,10.875,10.546,8.253,9.923,8.88,8.929,7.754,14.448,10.204,8.245,5.324,3.413,5.385,2.906,3.091,3.983,4.142,2.096,5.509,4.265,5.846,4.573,2.684,6.811,5.727,3.716,4.876,4.355,4.745,6.284,4.349,5.268,5.29,4.255,12.654,8.522,11.057,9.58,3.793,4.892,4.928,17.383,11.849,15.163,11.584,3.753,5.156,3.623,0,4
14.23,14.91,16.239,18.916,9.85,10.535,12.795,12.816,10.953,11.943,12.237,11.702,8.099,10.96,10.762,10.672,14.087,15.197,15.563,9.555,5.952,13.379,12.524,13.721,9.072,10.774,9.71,7.699,7.572,14.299,10.193,11.44,6.907,6.05,7.362,5.134,2.68,6.293,4.21,2.303,7.344,5.822,7.878,5.449,2.879,5.078,4.817,3.694,4.942,3.586,3.727,5.424,3.488,4.047,4.516,3.717,13.786,10.916,12.497,10.095,5.117,5.37,4.181,17.416,13.234,17.085,12.073,5.993,6.286,3.718,0,4
11.698,15.063,12.598,15.362,13.063,11.967,11.793,12.483,13.927,15.045,16.346,13.233,10.635,13.607,11.918,12.097,19.526,20.698,22.574,15.683,12.495,17.39,15.888,15.787,8.266,10.733,10.989,8.31,6.285,11.521,8.047,7.132,8.563,8.601,9.376,4.971,1.681,5.205,1.429,2.795,8.006,7.421,8.92,7.012,5.378,5.616,4.125,6.108,5.697,4.035,4.758,7.207,4.769,4.032,4.186,4.26,13.003,13.351,17.505,8.91,5.328,6.573,4.868,15.761,16.148,21.909,10.785,7.145,7.724,4.551,0,4
10.922,13.127,13.149,19.045,8.081,10.14,13.019,12.415,12.666,12.616,15.131,12.674,7.787,12.47,10.581,13.549,14.891,17.544,19.345,15.191,8.983,17.528,14.913,15.674,7.212,6.9,7.922,7.531,4.531,8.444,6.065,5.971,5.16,5.13,5.508,3.978,0.716,6.008,3.205,3.898,5.802,6.387,6.523,6.498,4.168,6.562,4.838,5.019,6.072,4.323,5.613,8.172,5.622,5.371,4.63,4.301,12.487,12.184,15.509,6.822,4.2,5.724,5.513,16.852,15.867,19.342,9.025,6.081,6.246,4.457,0,4
15.698,15.71,13.955,19.142,14.285,12.281,11.686,10.901,13.997,14.336,14.95,13.664,8.42,12.65,10.001,12.173,16.519,18.866,19.545,17.732,10.72,18.312,12.17,15.519,4.814,6.395,6.792,7.516,4.677,7.922,6.786,6.856,7.128,8.797,8.287,6.281,4.731,9.041,5.542,4.953,7.629,7.204,7.265,7.013,5.089,7.199,5.967,5.493,7.17,5.449,6.093,8.657,6.295,4.978,5.314,5.012,14.207,12.524,16.173,6.47,6.845,6.607,6.121,17.575,15.38,19.628,8.469,6.788,6.499,4.724,2,0
13.229,12.853,12.855,19.014,9.978,10.26,11.071,11.402,15.801,15.292,17.594,15.453,9.68,12.933,12.016,12.161,17.945,18.208,21.183,17.048,8.8,16.197,12.038,15.255,6.72,5.078,7.935,6.935,3.967,7.286,5.958,6.873,5.902,6.064,5.666,5.794,1.945,7.816,3.844,4.007,5.283,6.889,5.637,4.756,3.661,7.885,5.741,5.449,5.15,3.93,4.952,7.39,4.96,5.385,5.224,4.404,12.583,13.866,15.834,6.344,5.13,5.663,5.175,16.197,16.525,20.134,8.402,5.772,5.685,4.028,2,0
11.867,12.001,14.298,17.182,11.786,11.066,12.391,16.258,14.822,12.433,14.215,14.658,12.914,13.843,14.2,14.08,16.299,14.715,17.053,13.93,8.448,15.253,12.603,14.915,3.177,5.631,5.952,6.554,3.505,6.675,3.534,3.881,5.472,6.874,6.805,5.603,2.894,7.871,3.444,4.529,5.65,6.611,5.694,3.784,3.824,6.22,4.582,4.526,4.69,4.167,4.337,6.448,4.617,3.962,4.449,3.261,13.356,13.896,14.152,4.864,5.436,5.111,4.492,17.301,16.372,18.236,6.866,5.183,5.508,3.555,2,0
10.96,14.238,13.814,18.001,12.511,13.198,12.027,15.692,14.583,14.996,14.634,14.834,12.085,14.029,12.281,13.683,14.918,14.671,14.786,13.446,8.299,16.862,11.888,14.651,4.829,6.449,7.602,7.746,3.964,8.834,3.79,5.247,5.558,6.837,8.874,8.502,4.635,7.363,6.494,5.656,5.512,5.993,5.858,5.169,3.722,6.895,5.161,4.098,5.764,3.319,4.9,7.113,4.528,3.644,4.385,3.492,13.805,13.891,13.69,6.058,6.74,5.301,4.643,17.145,16.445,18.142,7.93,6.207,5.976,3.932,2,0
14.493,10.855,12.675,20.506,11.363,12.035,10.336,14.076,17.893,17.681,20.287,17.492,14.575,15.111,14.337,15.752,17.85,16.729,17.953,15.543,12.311,18.403,17.115,19.023,8.682,10.543,10.187,7.792,5.647,9.318,5.674,6.921,5.211,6.276,7.319,6.2,5.216,9.235,6.008,5.644,6.188,6.057,5.547,4.344,3.725,6.914,5.381,3.846,4.461,3.246,4.235,6.633,3.833,4.801,4.579,2.808,13.292,16.641,16.866,8.095,6.389,5.251,4.325,17.225,19.496,21.404,10.477,7.058,5.758,4.286,2,0
11.791,12.412,13.193,19.424,13.035,9.822,10.52,12.7,17.592,14.148,15.82,15.687,11.51,14.747,11.25,15.302,20.08,14.444,17.829,16.147,10.547,16.973,12.992,17.069,7.823,8.112,7.669,6.296,5.179,7.296,4.583,7.126,7.607,5.868,6.546,6.202,1.906,5.515,1.972,5.676,6.349,4.705,5.932,4.751,1.831,5.276,3.872,2.68,5.573,3.835,5.236,8.637,5.988,5.65,5.67,4.119,12.862,14.507,15.76,6.76,5.162,4.425,5.588,17.25,17.849,19.618,8.384,6.697,5.542,4.868,2,0
25.727,19.839,21.575,23.657,14.26,13.797,14.268,17.558,16.661,13.867,13.275,13.461,9.327,11.587,8.474,11.794,17.957,15.275,15.781,10.695,6.991,11.812,7.356,8.529,7.508,7.97,9.653,5.611,3.71,8.845,5.518,6.16,5.979,8.525,8.822,7.266,4.327,6.935,5.487,4.178,5.999,5.496,6.064,5.036,3.744,5.701,4.032,2.469,5.607,4.194,4.332,7.817,5.664,4.743,4.857,3.88,18.835,12.306,11.799,6.872,6.44,4.818,5.137,22.771,15.475,16.202,9.081,6.524,5.045,3.809,2,0
