0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,cue,activity
22.753,17.697,26.571,25.655,33.417,17.873,38.948,25.31,17.598,13.854,16.379,14.815,21.907,18.949,18.849,16.376,12.116,13.473,11.951,10.965,16.598,16.004,14.402,10.423,7.989,11.401,8.634,7.024,13.883,9.315,11.88,8.174,6.15,9.278,5.746,6.27,11.269,8.486,9.577,6.411,13.67,14.748,13.711,11.83,16.662,14.999,15.912,11.201,18.368,16.745,19.429,15.338,20.828,17.195,20.548,15.006,26.028,17.341,13.242,9.788,7.898,14.092,17.932,35.358,22.551,17.803,12.825,10.552,16.221,19.301,1,3
23.751,18.556,22.211,27.845,34.496,15.124,30.917,23.461,16.63,10.516,13.945,16.293,21.964,12.488,13.556,16.34,9.772,8.677,7.791,11.049,17.636,10.677,9.055,8.888,10.242,11.114,9.201,8.784,15.166,10.278,11.417,7.889,8.619,10.125,8.355,8.395,12.64,10.205,10.775,7.681,13.74,14.976,14.489,13.636,18.517,14.489,17.138,14.074,18.335,17.195,19.197,15.903,20.963,17.141,20.632,15.347,24.545,15.217,10.443,10.511,9.599,15.132,18.089,33.529,21.549,14.744,13.066,11.092,17.163,18.84,1,3
20.421,13.087,21.403,24.44,29.891,13.456,22.328,25.369,17.735,13.969,13.595,15.325,24.1,13.237,14.242,17.475,9.06,10.337,8.091,9.743,18.459,12.703,10.509,9.96,10.287,8.768,9.712,7.323,17.52,11.334,11.751,8.985,6.574,7.289,6.121,6.801,13.725,8.647,9.774,9.687,13.582,14.282,14.235,13.175,17.775,12.352,16.595,13.558,16.3,16.384,17.788,16.088,20.339,16.448,19.753,15.934,21.299,16.21,11.108,10.71,8.577,14.444,17.379,29.889,22.087,15.568,14.469,11.745,16.933,18.696,0,3
19.93,14.392,33.56,30.096,46.554,25.515,32.836,24.498,16.468,14.311,27.034,22.685,31.703,16.558,21.402,19.54,14.361,13.9,20.054,12.288,23.009,14.853,18.215,16.68,12.043,13.612,15.219,11.129,22.68,14.062,16.237,13.479,10.994,12.026,14.147,12.495,18.309,14.365,15.654,13.939,17.289,18.002,18.664,16.906,22.68,20.448,21.835,19.299,19.151,20.206,20.117,18.785,25.356,23.217,22.955,19.385,28.422,21.213,16.67,14.808,13.991,19.39,21.147,40.67,30.09,23.371,20.188,18.672,23.607,24.726,0,3
29.066,26.079,38.574,30.61,47.581,24.629,42.112,24.147,20.267,18.127,29.916,22.4,34.145,17.249,31.167,19.098,18.348,19.025,24.49,16.002,28.349,16.965,25.918,17.038,13.998,17.113,18.576,11.724,20.964,15.323,18.996,15.058,13.378,15.372,16.551,12.574,17.021,16.279,15.902,13.994,18.385,19.616,19.807,19.082,22.574,21.943,22.094,20.731,28.874,26.345,32.032,25.114,33.578,25.464,32.891,22.968,32.85,24.046,20.767,16.469,15.134,20.529,28.408,44.152,31.628,25.966,19.468,17.78,23.675,32.547,0,3
32.232,30.432,40.224,30.017,45.519,28.493,47.632,25.824,23.23,21.506,30.848,23.04,34.473,20.641,36.02,19.66,14.529,17.425,21.867,14.979,26.053,14.492,25.576,14.655,12.552,13.823,18.126,11.294,21.179,12.713,21.583,9.693,10.753,12.684,14.094,10.234,17.536,13.241,17.395,10.197,16.555,17.924,18.649,17.296,22.849,19.312,22.087,17.109,20.723,20.346,23.889,19.579,28.199,20.325,26.087,18.334,35.047,26.177,18.697,15.12,13.267,18.973,22.185,44.409,32.377,23.795,18.439,15.805,22.152,25.978,0,3
32.217,29.994,41.109,32.447,45.613,29.501,49.333,29.521,26.934,24.603,34.905,27.11,39.962,22.905,40.317,24.688,19.213,18.027,28.201,21.591,32.085,17.706,33.182,18.74,17.881,16.616,25.492,16.793,30.24,15.724,29.583,15.079,17.411,16.947,22.745,16.941,26.716,18.053,26.108,14.987,18.112,18.637,22.399,18.458,26.098,19.1,25.554,17.646,17.612,17.848,20.335,16.911,26.829,18.099,23.151,16.265,36.217,30.178,23.593,20.926,19.989,20.75,19.631,45.382,36.572,28.137,25.011,21.674,23.864,23.45,0,3
23.053,18.761,27.186,25.593,33.651,18.355,35.94,26.33,15.207,14.079,19.521,18.895,23.188,12.143,22.736,18.984,8.152,9.505,11.607,11.54,14.787,11.441,15.003,8.889,8.132,11.42,10.962,10.11,15.805,12.765,15.876,9.399,9.449,10.296,10.636,9.876,15.539,13.913,14.204,11.312,16.389,16.524,16.44,16.543,21.176,17.652,19.354,15.522,16.235,16.757,17.197,16.786,21.743,17.635,19.79,16.491,26.109,18.094,11.365,11.809,11.903,17.45,17.829,34.488,23.146,15.094,14.864,13.301,20.202,19.507,0,3
21.993,18.462,21.131,24.819,22.117,17.428,28.565,27.983,11.455,9.058,14.361,15.863,16.921,12.129,16.497,18.6,6.424,7.607,8.507,10.943,14.643,9.424,13.172,10.384,8.178,12.636,8.336,9.653,13.378,16.662,12.921,12.142,11.837,10.686,10.882,12.28,15.296,15.907,14.525,12.225,15.468,15.392,15.368,15.798,20.015,17.791,18.208,14.939,15.373,16.39,16.106,16.612,20.558,17.992,18.232,15.821,22.812,14.36,10.138,11.738,12.955,16.623,17.135,29.234,19.967,14.587,15.595,15.432,18.957,19.032,0,3
15.446,15.298,20.697,25.404,19.872,16.666,25.618,28.266,13.15,8.536,14.962,13.869,19.105,12.957,12.964,19.164,9.651,8.203,10.029,10.074,16.752,15.273,10.467,13.342,7.749,8.011,7.586,9.844,17.018,15.705,9.564,13.454,9.947,9.697,10.061,9.7,13.803,13.903,11.876,11.074,12.729,12.817,13.175,14.041,16.992,15.479,15.874,15.362,13.407,12.792,14.458,15.262,20.151,15.101,17.6,15.033,20.908,14.338,11.724,11.116,11.258,14.558,15.475,26.887,20.63,16.799,15.395,14.056,17.584,17.759,0,3
