0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,cue,activity
10.037,15.041,20.419,12.758,23.953,13.744,12.811,13.258,10.775,12.29,12.22,10.228,13.099,12.891,9.615,10.893,7.857,9.726,10.111,7.109,9.466,10.277,8.159,6.925,6.755,7.724,9.744,7.131,8.531,8.722,9.414,8.333,8.373,2.845,5.478,6.847,5.244,5.3,4.333,5.962,8.213,6.655,5.949,6.075,5.252,5.645,3.813,3.863,4.427,4.549,8.287,4.006,6.845,4.168,3.517,3.337,15.253,11.501,8.704,8.294,5.548,5.683,4.892,20.617,12.799,9.567,8.556,6.348,7.053,5.149,2,0
12.011,13.754,20.429,16.583,21.69,18.824,13.135,10.912,11.426,10.629,11.992,8.851,14.308,11.012,6.455,8.686,8.273,8.207,9.336,7.668,10.495,10.287,8.603,8.039,5.191,6.909,6.138,4.643,6.802,10.709,7.427,5.457,5.631,4.594,2.859,3.787,3.153,4.735,3.125,5.34,9.209,8.05,7.562,7.433,6.253,6.425,5.908,4.517,4.454,5.369,11.305,5.223,8.952,4.466,4.541,4.486,15.917,10.42,8.864,6.66,4.153,6.92,6.1,21.38,13.157,11.029,7.284,4.526,8.201,7.326,2,0
12.041,11.899,20.067,15.888,18.81,17.605,11.378,11.735,9.509,9.592,10.956,8.058,11.12,8.839,5.868,5.796,8.974,7.225,8.971,7.154,9.517,5.375,7.416,7.11,4.714,6.832,7.461,3.955,7.54,9.066,6.287,3.428,4.289,4.573,5.013,4.432,5.221,4.293,4.479,4.957,12.259,7.907,8.894,7.383,8.004,5.832,5.789,5.17,5.667,5.314,10.43,5.858,8.575,4.126,4.433,4.671,14.928,8.717,7.717,6.16,4.657,7.655,6.134,20.282,11.033,9.196,7.134,4.808,9.303,6.566,2,0
11.769,10.087,21.479,13.909,21.278,16.925,10.306,12.761,11.327,9.039,12.368,6.962,10.309,10.166,7.33,8.611,9.66,5.446,9.684,8.065,7.337,7.105,7.09,6.781,4.844,2.478,10.583,4.431,8.413,8.238,6.922,6.46,4.01,3.321,9.207,4.394,9.006,4.461,4.407,2.13,8.856,7.355,10.958,7.857,9.544,7.021,7.111,7.436,4.786,6.23,13.311,6.998,11.003,4.529,4.572,5.114,14.814,9.514,7.646,6.546,5.117,8.267,7.068,21.471,11.355,9.101,7.25,6.01,9.023,7.81,2,0
13.139,13.974,23.097,13.553,24.04,14.933,11.313,13.98,9.254,10.673,9.601,7.854,9.637,12.011,8.734,9.423,9.534,5.408,6.107,6.797,6.044,8.229,6.063,7.88,7.659,4.884,10.047,7.519,9.096,6.988,8.452,9.1,7.843,4.997,4.042,3.606,5.477,3.574,5.101,3.323,9.569,7.169,5.888,5.062,5.629,6.429,5.372,4.072,5.194,4.138,7.55,3.128,6.076,3.509,2.206,2.463,16.004,9.648,7.008,7.968,4.745,6.149,4.283,22.195,12.14,8.506,6.865,5.152,6.703,4.902,2,0
21.367,20.153,21.229,16.973,23.92,16.92,13.656,17.774,13.63,11.472,10.535,12.217,12.036,11.579,7.936,8.183,10.93,9.42,7.816,6.764,6.292,7.208,4.709,6.663,8.973,7.113,9.269,7.477,7.736,6.214,6.676,6.068,5.803,4.586,5.527,5.724,4.853,4.24,5.826,4.877,9.477,4.7,4.865,6.146,4.897,5.19,6.292,4.92,5.032,4.34,10.124,4.866,8.024,3.524,3.519,3.789,18.999,10.948,7.475,7.441,5.18,5.811,5.402,22.976,13.485,9.271,7.769,5.378,7.59,6.079,2,0
16.778,18.12,18.273,14.824,18.581,16.179,12.561,12.702,12.432,10.023,10.508,9.551,12.246,9.785,11.315,8.829,9.373,5.954,9.388,5.706,4.698,5.858,6.96,6.731,9.054,6.402,9.627,7.054,9.138,6.113,5.462,4.065,3.032,6.338,4.507,4.028,5.853,5.738,5.532,4.417,7.184,6.316,5.287,3.763,4.148,6.443,5.291,4.761,4.073,4.135,8.848,3.395,7.445,3.405,3.039,2.255,16.002,10.586,6.833,7.114,4.931,5.399,4.574,21.326,13.48,8.467,8.006,5.022,6.38,5.486,2,0
18.279,18.331,16.691,12.319,20.422,16.205,12.074,12.81,11.352,11.405,12.064,9.368,13.408,12.389,11.353,10.031,10.122,7.604,10.155,7.737,9.465,7.152,4.804,7.101,10.593,9.662,9.285,7.702,9.255,8.066,4.967,7.863,5.017,6.163,4.794,3.938,5.722,6.666,4.603,6.292,9.068,7.987,6.578,4.179,7.352,8.196,8.993,8.006,4.646,5.328,9.169,4.865,8.427,5.843,6.559,5.298,15.892,11.421,8.017,8.424,5.399,7.545,6.267,21.014,13.34,11.008,10.156,5.509,8.73,6.823,2,0
24.084,22.947,25.774,21.571,27.362,19.411,17.006,16.094,13.195,13.507,17.04,13.226,18.237,13.662,12.523,13.384,11.648,10.752,12.453,11.635,11.49,12.097,9.55,12.895,10.767,9.151,10.082,10.355,9.958,11.535,9.156,15.377,7.263,6.419,6.932,3.869,6.493,9.915,6.459,7.525,9.44,8.464,8.04,5.572,10.261,10.43,10.128,9.692,6.618,7.161,9.066,6.083,8.808,8.244,10.064,8.165,21.781,14.347,11.565,10.797,6.86,9.003,8.026,28.625,16.082,13.345,14.095,9.649,11.456,8.384,2,0
19.995,18.567,27.157,18.138,26.811,16.221,16.528,16.731,12.565,11.651,14.375,10.763,15.67,9.84,10.185,10.497,9.56,8.515,7.162,8.606,7.729,10.913,12.482,14.013,8.276,7.729,6.605,9.645,6.479,12.724,10.864,11.247,10.237,6.451,7.293,7.919,8.621,9.754,10.989,9.326,14.395,11.471,10.137,11.034,9.912,11.113,12.098,10.147,11.137,9.032,9.927,9.84,9.215,10.184,12.109,9.891,20.018,11.943,9.872,9.196,8.824,11.288,10.167,26.3,15.278,12.691,11.855,10.13,12.546,9.581,2,0
